"subject" "activity" "measurement" "mean"
"2762" "STANDING" 2 "tbodyaccjerk-std-x" -0.981085715555556
"2763" "STANDING" 3 "tbodyaccjerk-std-x" -0.957086489344262
"2764" "STANDING" 4 "tbodyaccjerk-std-x" -0.972586541964286
"2765" "STANDING" 5 "tbodyaccjerk-std-x" -0.962647080178571
"2766" "STANDING" 6 "tbodyaccjerk-std-x" -0.973132635789474
"2767" "STANDING" 7 "tbodyaccjerk-std-x" -0.976403544716981
"2768" "STANDING" 8 "tbodyaccjerk-std-x" -0.989198879814815
"2769" "STANDING" 9 "tbodyaccjerk-std-x" -0.969973398888889
"2770" "STANDING" 10 "tbodyaccjerk-std-x" -0.964311490454545
"2771" "STANDING" 11 "tbodyaccjerk-std-x" -0.992527404255319
"2772" "STANDING" 12 "tbodyaccjerk-std-x" -0.972440195081967
"2773" "STANDING" 13 "tbodyaccjerk-std-x" -0.987636104210526
"2774" "STANDING" 14 "tbodyaccjerk-std-x" -0.978248526
"2775" "STANDING" 15 "tbodyaccjerk-std-x" -0.985459068490566
"2776" "STANDING" 16 "tbodyaccjerk-std-x" -0.991026497435897
"2777" "STANDING" 17 "tbodyaccjerk-std-x" -0.992094005512821
"2778" "STANDING" 18 "tbodyaccjerk-std-x" -0.989436673835616
"2779" "STANDING" 19 "tbodyaccjerk-std-x" -0.984792035205479
"2780" "STANDING" 20 "tbodyaccjerk-std-x" -0.959528332191781
"2781" "STANDING" 21 "tbodyaccjerk-std-x" -0.97706335011236
"2782" "STANDING" 22 "tbodyaccjerk-std-x" -0.975639080634921
"2783" "STANDING" 23 "tbodyaccjerk-std-x" -0.983141958970588
"2784" "STANDING" 24 "tbodyaccjerk-std-x" -0.980573836811594
"2785" "STANDING" 25 "tbodyaccjerk-std-x" -0.988312658378378
"2786" "STANDING" 26 "tbodyaccjerk-std-x" -0.990498355
"2787" "STANDING" 27 "tbodyaccjerk-std-x" -0.987628362
"2788" "STANDING" 28 "tbodyaccjerk-std-x" -0.968604559620253
"2789" "STANDING" 29 "tbodyaccjerk-std-x" -0.993652820615385
"2790" "STANDING" 30 "tbodyaccjerk-std-x" -0.968430745254237
"2791" "WALKING" 1 "tbodyaccjerk-std-x" -0.113615602435789
"2792" "WALKING" 2 "tbodyaccjerk-std-x" -0.277530462620339
"2793" "WALKING" 3 "tbodyaccjerk-std-x" -0.26867964387931
"2794" "WALKING" 4 "tbodyaccjerk-std-x" -0.297042612533333
"2795" "WALKING" 5 "tbodyaccjerk-std-x" -0.302891024625
"2796" "WALKING" 6 "tbodyaccjerk-std-x" -0.132784766936842
"2797" "WALKING" 7 "tbodyaccjerk-std-x" -0.346026226140351
"2798" "WALKING" 8 "tbodyaccjerk-std-x" -0.2586886278125
"2799" "WALKING" 9 "tbodyaccjerk-std-x" -0.206733787961538
"2800" "WALKING" 10 "tbodyaccjerk-std-x" -0.0521991013207547
"2801" "WALKING" 11 "tbodyaccjerk-std-x" -0.428516343559322
"2802" "WALKING" 12 "tbodyaccjerk-std-x" -0.01350661106
"2803" "WALKING" 13 "tbodyaccjerk-std-x" -0.220910068015789
"2804" "WALKING" 14 "tbodyaccjerk-std-x" -0.454497019661017
"2805" "WALKING" 15 "tbodyaccjerk-std-x" -0.373217585
"2806" "WALKING" 16 "tbodyaccjerk-std-x" -0.396223738431373
"2807" "WALKING" 17 "tbodyaccjerk-std-x" -0.355492635409836
"2808" "WALKING" 18 "tbodyaccjerk-std-x" -0.368056913928571
"2809" "WALKING" 19 "tbodyaccjerk-std-x" 0.110306729315577
"2810" "WALKING" 20 "tbodyaccjerk-std-x" -0.090645041854902
"2811" "WALKING" 21 "tbodyaccjerk-std-x" -0.114888873837692
"2812" "WALKING" 22 "tbodyaccjerk-std-x" 0.0358787094391304
"2813" "WALKING" 23 "tbodyaccjerk-std-x" -0.229328122305085
"2814" "WALKING" 24 "tbodyaccjerk-std-x" -0.485863255344828
"2815" "WALKING" 25 "tbodyaccjerk-std-x" -0.607620931621622
"2816" "WALKING" 26 "tbodyaccjerk-std-x" -0.328452881355932
"2817" "WALKING" 27 "tbodyaccjerk-std-x" -0.316184021578947
"2818" "WALKING" 28 "tbodyaccjerk-std-x" -0.335700184259259
"2819" "WALKING" 29 "tbodyaccjerk-std-x" -0.22143354279434
"2820" "WALKING" 30 "tbodyaccjerk-std-x" -0.374400941384615
"2821" "WALKING_DOWNSTAIRS" 1 "tbodyaccjerk-std-x" -0.012283860544898
"2822" "WALKING_DOWNSTAIRS" 2 "tbodyaccjerk-std-x" 0.147249143238298
"2823" "WALKING_DOWNSTAIRS" 3 "tbodyaccjerk-std-x" -0.0858010042244898
"2824" "WALKING_DOWNSTAIRS" 4 "tbodyaccjerk-std-x" -0.145759708684667
"2825" "WALKING_DOWNSTAIRS" 5 "tbodyaccjerk-std-x" 0.0322415501638298
"2826" "WALKING_DOWNSTAIRS" 6 "tbodyaccjerk-std-x" 0.165271070858333
"2827" "WALKING_DOWNSTAIRS" 7 "tbodyaccjerk-std-x" 0.0285033927287234
"2828" "WALKING_DOWNSTAIRS" 8 "tbodyaccjerk-std-x" 0.250143724521053
"2829" "WALKING_DOWNSTAIRS" 9 "tbodyaccjerk-std-x" 0.017623342197619
"2830" "WALKING_DOWNSTAIRS" 10 "tbodyaccjerk-std-x" 0.223275806105263
"2831" "WALKING_DOWNSTAIRS" 11 "tbodyaccjerk-std-x" -0.0834212653347826
"2832" "WALKING_DOWNSTAIRS" 12 "tbodyaccjerk-std-x" 0.00631914373913043
"2833" "WALKING_DOWNSTAIRS" 13 "tbodyaccjerk-std-x" -0.0740908045319149
"2834" "WALKING_DOWNSTAIRS" 14 "tbodyaccjerk-std-x" 0.0129597549231111
"2835" "WALKING_DOWNSTAIRS" 15 "tbodyaccjerk-std-x" 0.134593836190476
"2836" "WALKING_DOWNSTAIRS" 16 "tbodyaccjerk-std-x" -0.101186926595745
"2837" "WALKING_DOWNSTAIRS" 17 "tbodyaccjerk-std-x" -0.103436471413043
"2838" "WALKING_DOWNSTAIRS" 18 "tbodyaccjerk-std-x" -0.387223932363636
"2839" "WALKING_DOWNSTAIRS" 19 "tbodyaccjerk-std-x" 0.544273037307692
"2840" "WALKING_DOWNSTAIRS" 20 "tbodyaccjerk-std-x" -0.135699627468889
"2841" "WALKING_DOWNSTAIRS" 21 "tbodyaccjerk-std-x" 0.00214655719111111
"2842" "WALKING_DOWNSTAIRS" 22 "tbodyaccjerk-std-x" 0.0869139849722222
"2843" "WALKING_DOWNSTAIRS" 23 "tbodyaccjerk-std-x" 0.198947061775926
"2844" "WALKING_DOWNSTAIRS" 24 "tbodyaccjerk-std-x" -0.337218894
"2845" "WALKING_DOWNSTAIRS" 25 "tbodyaccjerk-std-x" -0.501968387931034
"2846" "WALKING_DOWNSTAIRS" 26 "tbodyaccjerk-std-x" -0.128111641206
"2847" "WALKING_DOWNSTAIRS" 27 "tbodyaccjerk-std-x" -0.00358338882727273
"2848" "WALKING_DOWNSTAIRS" 28 "tbodyaccjerk-std-x" -0.0167652227782609
"2849" "WALKING_DOWNSTAIRS" 29 "tbodyaccjerk-std-x" -0.023952574044375
"2850" "WALKING_DOWNSTAIRS" 30 "tbodyaccjerk-std-x" -0.226643901120968
"2851" "WALKING_UPSTAIRS" 1 "tbodyaccjerk-std-x" -0.446843887735849
"2852" "WALKING_UPSTAIRS" 2 "tbodyaccjerk-std-x" -0.276121886479167
"2853" "WALKING_UPSTAIRS" 3 "tbodyaccjerk-std-x" -0.458364616949153
"2854" "WALKING_UPSTAIRS" 4 "tbodyaccjerk-std-x" -0.380488027307692
"2855" "WALKING_UPSTAIRS" 5 "tbodyaccjerk-std-x" -0.223896564340426
"2856" "WALKING_UPSTAIRS" 6 "tbodyaccjerk-std-x" -0.180301156098039
"2857" "WALKING_UPSTAIRS" 7 "tbodyaccjerk-std-x" -0.415153115882353
"2858" "WALKING_UPSTAIRS" 8 "tbodyaccjerk-std-x" -0.186618895268293
"2859" "WALKING_UPSTAIRS" 9 "tbodyaccjerk-std-x" -0.335291644693878
"2860" "WALKING_UPSTAIRS" 10 "tbodyaccjerk-std-x" -0.187220175510638
"2861" "WALKING_UPSTAIRS" 11 "tbodyaccjerk-std-x" -0.452961683518519
"2862" "WALKING_UPSTAIRS" 12 "tbodyaccjerk-std-x" -0.359856972115385
"2863" "WALKING_UPSTAIRS" 13 "tbodyaccjerk-std-x" -0.487325539818182
"2864" "WALKING_UPSTAIRS" 14 "tbodyaccjerk-std-x" -0.368780418888889
"2865" "WALKING_UPSTAIRS" 15 "tbodyaccjerk-std-x" -0.186944664541667
"2866" "WALKING_UPSTAIRS" 16 "tbodyaccjerk-std-x" -0.521089140196078
"2867" "WALKING_UPSTAIRS" 17 "tbodyaccjerk-std-x" -0.292665827083333
"2868" "WALKING_UPSTAIRS" 18 "tbodyaccjerk-std-x" -0.563202134655172
"2869" "WALKING_UPSTAIRS" 19 "tbodyaccjerk-std-x" -0.1742790558
"2870" "WALKING_UPSTAIRS" 20 "tbodyaccjerk-std-x" -0.185695388078431
"2871" "WALKING_UPSTAIRS" 21 "tbodyaccjerk-std-x" -0.424052014680851
"2872" "WALKING_UPSTAIRS" 22 "tbodyaccjerk-std-x" -0.00853992680952381
"2873" "WALKING_UPSTAIRS" 23 "tbodyaccjerk-std-x" -0.365398622764706
"2874" "WALKING_UPSTAIRS" 24 "tbodyaccjerk-std-x" -0.49876467220339
"2875" "WALKING_UPSTAIRS" 25 "tbodyaccjerk-std-x" -0.663642746307692
"2876" "WALKING_UPSTAIRS" 26 "tbodyaccjerk-std-x" -0.290879965872727
"2877" "WALKING_UPSTAIRS" 27 "tbodyaccjerk-std-x" -0.468066189411765
"2878" "WALKING_UPSTAIRS" 28 "tbodyaccjerk-std-x" -0.312671655921569
"2879" "WALKING_UPSTAIRS" 29 "tbodyaccjerk-std-x" -0.182365815065306
"2880" "WALKING_UPSTAIRS" 30 "tbodyaccjerk-std-x" -0.535420203384615
"2881" "LAYING" 1 "tbodyaccjerk-std-y" -0.9241492736
"2882" "LAYING" 2 "tbodyaccjerk-std-y" -0.98317254125
"2883" "LAYING" 3 "tbodyaccjerk-std-y" -0.968710724677419
"2884" "LAYING" 4 "tbodyaccjerk-std-y" -0.942209488333333
"2885" "LAYING" 5 "tbodyaccjerk-std-y" -0.964560430961538
"2886" "LAYING" 6 "tbodyaccjerk-std-y" -0.933674494385965
"2887" "LAYING" 7 "tbodyaccjerk-std-y" -0.973093160192308
"2888" "LAYING" 8 "tbodyaccjerk-std-y" -0.976520952037037
"2889" "LAYING" 9 "tbodyaccjerk-std-y" -0.9639966798
"2890" "LAYING" 10 "tbodyaccjerk-std-y" -0.966930793448276
"2891" "LAYING" 11 "tbodyaccjerk-std-y" -0.972777455263158
"2892" "LAYING" 12 "tbodyaccjerk-std-y" -0.962639526833333
"2893" "LAYING" 13 "tbodyaccjerk-std-y" -0.980152342903226
"2894" "LAYING" 14 "tbodyaccjerk-std-y" -0.96812761745098
"2895" "LAYING" 15 "tbodyaccjerk-std-y" -0.970921587777778
"2896" "LAYING" 16 "tbodyaccjerk-std-y" -0.984867286857143
"2897" "LAYING" 17 "tbodyaccjerk-std-y" -0.976960542816901
"2898" "LAYING" 18 "tbodyaccjerk-std-y" -0.985554339384615
"2899" "LAYING" 19 "tbodyaccjerk-std-y" -0.974524522650602
"2900" "LAYING" 20 "tbodyaccjerk-std-y" -0.977002606764706
"2901" "LAYING" 21 "tbodyaccjerk-std-y" -0.971584753222222
"2902" "LAYING" 22 "tbodyaccjerk-std-y" -0.955151526805556
"2903" "LAYING" 23 "tbodyaccjerk-std-y" -0.988611616666667
"2904" "LAYING" 24 "tbodyaccjerk-std-y" -0.982430495
"2905" "LAYING" 25 "tbodyaccjerk-std-y" -0.945687169726027
"2906" "LAYING" 26 "tbodyaccjerk-std-y" -0.987182887763158
"2907" "LAYING" 27 "tbodyaccjerk-std-y" -0.985159461756757
"2908" "LAYING" 28 "tbodyaccjerk-std-y" -0.97867953975
"2909" "LAYING" 29 "tbodyaccjerk-std-y" -0.989513565652174
"2910" "LAYING" 30 "tbodyaccjerk-std-y" -0.971049778142857
"2911" "SITTING" 1 "tbodyaccjerk-std-y" -0.981371965319149
"2912" "SITTING" 2 "tbodyaccjerk-std-y" -0.977983955434783
"2913" "SITTING" 3 "tbodyaccjerk-std-y" -0.953631390961538
"2914" "SITTING" 4 "tbodyaccjerk-std-y" -0.9445961056
"2915" "SITTING" 5 "tbodyaccjerk-std-y" -0.952786261136364
"2916" "SITTING" 6 "tbodyaccjerk-std-y" -0.945143686181818
"2917" "SITTING" 7 "tbodyaccjerk-std-y" -0.969458676458333
"2918" "SITTING" 8 "tbodyaccjerk-std-y" -0.980784606086957
"2919" "SITTING" 9 "tbodyaccjerk-std-y" -0.9567775448
"2920" "SITTING" 10 "tbodyaccjerk-std-y" -0.980756789814815
"2921" "SITTING" 11 "tbodyaccjerk-std-y" -0.966766643396226
"2922" "SITTING" 12 "tbodyaccjerk-std-y" -0.964047461568627
"2923" "SITTING" 13 "tbodyaccjerk-std-y" -0.984267557755102
"2924" "SITTING" 14 "tbodyaccjerk-std-y" -0.967828356296296
"2925" "SITTING" 15 "tbodyaccjerk-std-y" -0.978126998813559
"2926" "SITTING" 16 "tbodyaccjerk-std-y" -0.981800970724638
"2927" "SITTING" 17 "tbodyaccjerk-std-y" -0.98863700234375
"2928" "SITTING" 18 "tbodyaccjerk-std-y" -0.984002717017544
"2929" "SITTING" 19 "tbodyaccjerk-std-y" -0.979267729041096
"2930" "SITTING" 20 "tbodyaccjerk-std-y" -0.970896863484848
"2931" "SITTING" 21 "tbodyaccjerk-std-y" -0.979002804823529
"2932" "SITTING" 22 "tbodyaccjerk-std-y" -0.964782832419355
"2933" "SITTING" 23 "tbodyaccjerk-std-y" -0.978045837794118
"2934" "SITTING" 24 "tbodyaccjerk-std-y" -0.979573678088235
"2935" "SITTING" 25 "tbodyaccjerk-std-y" -0.982870991692308
"2936" "SITTING" 26 "tbodyaccjerk-std-y" -0.986215215641026
"2937" "SITTING" 27 "tbodyaccjerk-std-y" -0.985097470714286
"2938" "SITTING" 28 "tbodyaccjerk-std-y" -0.962219452777778
"2939" "SITTING" 29 "tbodyaccjerk-std-y" -0.9840551
"2940" "SITTING" 30 "tbodyaccjerk-std-y" -0.980420928387097
"2941" "STANDING" 1 "tbodyaccjerk-std-y" -0.98564873245283
"2942" "STANDING" 2 "tbodyaccjerk-std-y" -0.97105943962963
"2943" "STANDING" 3 "tbodyaccjerk-std-y" -0.941686785737705
"2944" "STANDING" 4 "tbodyaccjerk-std-y" -0.938354677857143
"2945" "STANDING" 5 "tbodyaccjerk-std-y" -0.931217140714286
"2946" "STANDING" 6 "tbodyaccjerk-std-y" -0.949362277017544
"2947" "STANDING" 7 "tbodyaccjerk-std-y" -0.965810609622642
"2948" "STANDING" 8 "tbodyaccjerk-std-y" -0.976442140740741
"2949" "STANDING" 9 "tbodyaccjerk-std-y" -0.963849332888889
"2950" "STANDING" 10 "tbodyaccjerk-std-y" -0.941328663409091
"2951" "STANDING" 11 "tbodyaccjerk-std-y" -0.979428279574468
"2952" "STANDING" 12 "tbodyaccjerk-std-y" -0.953203115409836
"2953" "STANDING" 13 "tbodyaccjerk-std-y" -0.977704172105263
"2954" "STANDING" 14 "tbodyaccjerk-std-y" -0.966362425833333
"2955" "STANDING" 15 "tbodyaccjerk-std-y" -0.967720399622641
"2956" "STANDING" 16 "tbodyaccjerk-std-y" -0.98262195474359
"2957" "STANDING" 17 "tbodyaccjerk-std-y" -0.98666125974359
"2958" "STANDING" 18 "tbodyaccjerk-std-y" -0.975277836849315
"2959" "STANDING" 19 "tbodyaccjerk-std-y" -0.970543276575342
"2960" "STANDING" 20 "tbodyaccjerk-std-y" -0.935605650958904
"2961" "STANDING" 21 "tbodyaccjerk-std-y" -0.963921458202247
"2962" "STANDING" 22 "tbodyaccjerk-std-y" -0.952303493968254
"2963" "STANDING" 23 "tbodyaccjerk-std-y" -0.975219983676471
"2964" "STANDING" 24 "tbodyaccjerk-std-y" -0.967745638695652
"2965" "STANDING" 25 "tbodyaccjerk-std-y" -0.972272410540541
"2966" "STANDING" 26 "tbodyaccjerk-std-y" -0.975935485405405
"2967" "STANDING" 27 "tbodyaccjerk-std-y" -0.975829725
"2968" "STANDING" 28 "tbodyaccjerk-std-y" -0.933768175063291
"2969" "STANDING" 29 "tbodyaccjerk-std-y" -0.983338157846154
"2970" "STANDING" 30 "tbodyaccjerk-std-y" -0.957318881355932
"2971" "WALKING" 1 "tbodyaccjerk-std-y" 0.0670025007684211
"2972" "WALKING" 2 "tbodyaccjerk-std-y" -0.0166022362847458
"2973" "WALKING" 3 "tbodyaccjerk-std-y" -0.0449619594258621
"2974" "WALKING" 4 "tbodyaccjerk-std-y" -0.221165131581667
"2975" "WALKING" 5 "tbodyaccjerk-std-y" -0.0910397428607143
"2976" "WALKING" 6 "tbodyaccjerk-std-y" 0.00808897373684211
"2977" "WALKING" 7 "tbodyaccjerk-std-y" -0.0547448948245614
"2978" "WALKING" 8 "tbodyaccjerk-std-y" 0.233987544458333
"2979" "WALKING" 9 "tbodyaccjerk-std-y" -0.276929933846154
"2980" "WALKING" 10 "tbodyaccjerk-std-y" 0.0750804952113207
"2981" "WALKING" 11 "tbodyaccjerk-std-y" -0.181419230254237
"2982" "WALKING" 12 "tbodyaccjerk-std-y" -0.089404968585
"2983" "WALKING" 13 "tbodyaccjerk-std-y" 0.0565488771722807
"2984" "WALKING" 14 "tbodyaccjerk-std-y" -0.344339569152542
"2985" "WALKING" 15 "tbodyaccjerk-std-y" -0.0319265467387037
"2986" "WALKING" 16 "tbodyaccjerk-std-y" -0.425563858627451
"2987" "WALKING" 17 "tbodyaccjerk-std-y" -0.0935385034
"2988" "WALKING" 18 "tbodyaccjerk-std-y" -0.320158763392857
"2989" "WALKING" 19 "tbodyaccjerk-std-y" 0.0809271194038462
"2990" "WALKING" 20 "tbodyaccjerk-std-y" 0.244310894098039
"2991" "WALKING" 21 "tbodyaccjerk-std-y" -0.0347143855729423
"2992" "WALKING" 22 "tbodyaccjerk-std-y" 0.225542290191304
"2993" "WALKING" 23 "tbodyaccjerk-std-y" -0.0805017337711864
"2994" "WALKING" 24 "tbodyaccjerk-std-y" -0.302220161206897
"2995" "WALKING" 25 "tbodyaccjerk-std-y" -0.382619718513514
"2996" "WALKING" 26 "tbodyaccjerk-std-y" -0.261863589338983
"2997" "WALKING" 27 "tbodyaccjerk-std-y" -0.104090459225439
"2998" "WALKING" 28 "tbodyaccjerk-std-y" -0.220123120851852
"2999" "WALKING" 29 "tbodyaccjerk-std-y" -0.087174644469434
"3000" "WALKING" 30 "tbodyaccjerk-std-y" -0.270709274446154
"3001" "WALKING_DOWNSTAIRS" 1 "tbodyaccjerk-std-y" -0.101601390640816
"3002" "WALKING_DOWNSTAIRS" 2 "tbodyaccjerk-std-y" 0.126828014557447
"3003" "WALKING_DOWNSTAIRS" 3 "tbodyaccjerk-std-y" -0.111439194979592
"3004" "WALKING_DOWNSTAIRS" 4 "tbodyaccjerk-std-y" -0.146242294857778
"3005" "WALKING_DOWNSTAIRS" 5 "tbodyaccjerk-std-y" 0.0473612314702128
"3006" "WALKING_DOWNSTAIRS" 6 "tbodyaccjerk-std-y" 0.276544029529167
"3007" "WALKING_DOWNSTAIRS" 7 "tbodyaccjerk-std-y" -0.296279674759574
"3008" "WALKING_DOWNSTAIRS" 8 "tbodyaccjerk-std-y" 0.288140718789474
"3009" "WALKING_DOWNSTAIRS" 9 "tbodyaccjerk-std-y" -0.3094424725
"3010" "WALKING_DOWNSTAIRS" 10 "tbodyaccjerk-std-y" -0.105020355562895
"3011" "WALKING_DOWNSTAIRS" 11 "tbodyaccjerk-std-y" -0.126816662141304
"3012" "WALKING_DOWNSTAIRS" 12 "tbodyaccjerk-std-y" 0.0629216671304348
"3013" "WALKING_DOWNSTAIRS" 13 "tbodyaccjerk-std-y" -0.149027773519149
"3014" "WALKING_DOWNSTAIRS" 14 "tbodyaccjerk-std-y" 0.192791766468889
"3015" "WALKING_DOWNSTAIRS" 15 "tbodyaccjerk-std-y" 0.0158059210738095
"3016" "WALKING_DOWNSTAIRS" 16 "tbodyaccjerk-std-y" -0.261684752425532
"3017" "WALKING_DOWNSTAIRS" 17 "tbodyaccjerk-std-y" -0.304063534173913
"3018" "WALKING_DOWNSTAIRS" 18 "tbodyaccjerk-std-y" -0.447033872545455
"3019" "WALKING_DOWNSTAIRS" 19 "tbodyaccjerk-std-y" 0.355306716915385
"3020" "WALKING_DOWNSTAIRS" 20 "tbodyaccjerk-std-y" 0.289670966711111
"3021" "WALKING_DOWNSTAIRS" 21 "tbodyaccjerk-std-y" -0.0796009757622222
"3022" "WALKING_DOWNSTAIRS" 22 "tbodyaccjerk-std-y" 0.0198613278611111
"3023" "WALKING_DOWNSTAIRS" 23 "tbodyaccjerk-std-y" -0.0883301225796296
"3024" "WALKING_DOWNSTAIRS" 24 "tbodyaccjerk-std-y" -0.169291887741818
"3025" "WALKING_DOWNSTAIRS" 25 "tbodyaccjerk-std-y" -0.371661522413793
"3026" "WALKING_DOWNSTAIRS" 26 "tbodyaccjerk-std-y" -0.08640490273602
"3027" "WALKING_DOWNSTAIRS" 27 "tbodyaccjerk-std-y" -0.138528104113636
"3028" "WALKING_DOWNSTAIRS" 28 "tbodyaccjerk-std-y" 0.0265530133695652
"3029" "WALKING_DOWNSTAIRS" 29 "tbodyaccjerk-std-y" -0.07734083835625
"3030" "WALKING_DOWNSTAIRS" 30 "tbodyaccjerk-std-y" -0.194656096556452
"3031" "WALKING_UPSTAIRS" 1 "tbodyaccjerk-std-y" -0.378274426037736
"3032" "WALKING_UPSTAIRS" 2 "tbodyaccjerk-std-y" -0.185648954220833
"3033" "WALKING_UPSTAIRS" 3 "tbodyaccjerk-std-y" -0.251680364540678
"3034" "WALKING_UPSTAIRS" 4 "tbodyaccjerk-std-y" -0.281543175326923
"3035" "WALKING_UPSTAIRS" 5 "tbodyaccjerk-std-y" -0.125026612744681
"3036" "WALKING_UPSTAIRS" 6 "tbodyaccjerk-std-y" -0.0413994646723529
"3037" "WALKING_UPSTAIRS" 7 "tbodyaccjerk-std-y" -0.519897595686274
"3038" "WALKING_UPSTAIRS" 8 "tbodyaccjerk-std-y" -0.0123501104926829
"3039" "WALKING_UPSTAIRS" 9 "tbodyaccjerk-std-y" -0.586147012244898
"3040" "WALKING_UPSTAIRS" 10 "tbodyaccjerk-std-y" -0.177803083425532
"3041" "WALKING_UPSTAIRS" 11 "tbodyaccjerk-std-y" -0.428119229814815
"3042" "WALKING_UPSTAIRS" 12 "tbodyaccjerk-std-y" -0.311328991057692
"3043" "WALKING_UPSTAIRS" 13 "tbodyaccjerk-std-y" -0.323333932218182
"3044" "WALKING_UPSTAIRS" 14 "tbodyaccjerk-std-y" -0.336427181240741
"3045" "WALKING_UPSTAIRS" 15 "tbodyaccjerk-std-y" -0.311861356875
"3046" "WALKING_UPSTAIRS" 16 "tbodyaccjerk-std-y" -0.425625937254902
"3047" "WALKING_UPSTAIRS" 17 "tbodyaccjerk-std-y" -0.349791873229167
"3048" "WALKING_UPSTAIRS" 18 "tbodyaccjerk-std-y" -0.56794063862069
"3049" "WALKING_UPSTAIRS" 19 "tbodyaccjerk-std-y" -0.0128865483575
"3050" "WALKING_UPSTAIRS" 20 "tbodyaccjerk-std-y" -0.260789711588235
"3051" "WALKING_UPSTAIRS" 21 "tbodyaccjerk-std-y" -0.203209665702128
"3052" "WALKING_UPSTAIRS" 22 "tbodyaccjerk-std-y" -0.0575784544857143
"3053" "WALKING_UPSTAIRS" 23 "tbodyaccjerk-std-y" -0.328225031
"3054" "WALKING_UPSTAIRS" 24 "tbodyaccjerk-std-y" -0.51522075220339
"3055" "WALKING_UPSTAIRS" 25 "tbodyaccjerk-std-y" -0.627131235692308
"3056" "WALKING_UPSTAIRS" 26 "tbodyaccjerk-std-y" -0.399771473818182
"3057" "WALKING_UPSTAIRS" 27 "tbodyaccjerk-std-y" -0.426833499411765
"3058" "WALKING_UPSTAIRS" 28 "tbodyaccjerk-std-y" -0.331602407372549
"3059" "WALKING_UPSTAIRS" 29 "tbodyaccjerk-std-y" -0.388624195510204
"3060" "WALKING_UPSTAIRS" 30 "tbodyaccjerk-std-y" -0.587214542923077
"3061" "LAYING" 1 "tbodyaccjerk-std-z" -0.9548551108
"3062" "LAYING" 2 "tbodyaccjerk-std-z" -0.988442014375
"3063" "LAYING" 3 "tbodyaccjerk-std-z" -0.982093162903226
"3064" "LAYING" 4 "tbodyaccjerk-std-z" -0.978511984259259
"3065" "LAYING" 5 "tbodyaccjerk-std-z" -0.985419368461538
"3066" "LAYING" 6 "tbodyaccjerk-std-z" -0.959646055263158
"3067" "LAYING" 7 "tbodyaccjerk-std-z" -0.972983064230769
"3068" "LAYING" 8 "tbodyaccjerk-std-z" -0.96608757462963
"3069" "LAYING" 9 "tbodyaccjerk-std-z" -0.958562455
"3070" "LAYING" 10 "tbodyaccjerk-std-z" -0.976256662586207
"3071" "LAYING" 11 "tbodyaccjerk-std-z" -0.982111784210526
"3072" "LAYING" 12 "tbodyaccjerk-std-z" -0.970629308166667
"3073" "LAYING" 13 "tbodyaccjerk-std-z" -0.983070657419355
"3074" "LAYING" 14 "tbodyaccjerk-std-z" -0.972431855490196
"3075" "LAYING" 15 "tbodyaccjerk-std-z" -0.978402956527778
"3076" "LAYING" 16 "tbodyaccjerk-std-z" -0.987644127
"3077" "LAYING" 17 "tbodyaccjerk-std-z" -0.98281300056338
"3078" "LAYING" 18 "tbodyaccjerk-std-z" -0.990660246153846
"3079" "LAYING" 19 "tbodyaccjerk-std-z" -0.988260181084337
"3080" "LAYING" 20 "tbodyaccjerk-std-z" -0.984989224117647
"3081" "LAYING" 21 "tbodyaccjerk-std-z" -0.983977644222222
"3082" "LAYING" 22 "tbodyaccjerk-std-z" -0.974527011944444
"3083" "LAYING" 23 "tbodyaccjerk-std-z" -0.984663476666667
"3084" "LAYING" 24 "tbodyaccjerk-std-z" -0.983087366805556
"3085" "LAYING" 25 "tbodyaccjerk-std-z" -0.96783552630137
"3086" "LAYING" 26 "tbodyaccjerk-std-z" -0.989064628947368
"3087" "LAYING" 27 "tbodyaccjerk-std-z" -0.989685146621622
"3088" "LAYING" 28 "tbodyaccjerk-std-z" -0.973071655875
"3089" "LAYING" 29 "tbodyaccjerk-std-z" -0.993288313333333
"3090" "LAYING" 30 "tbodyaccjerk-std-z" -0.979517896142857
"3091" "SITTING" 1 "tbodyaccjerk-std-z" -0.987910804468085
"3092" "SITTING" 2 "tbodyaccjerk-std-z" -0.98751821173913
"3093" "SITTING" 3 "tbodyaccjerk-std-z" -0.974661565961538
"3094" "SITTING" 4 "tbodyaccjerk-std-z" -0.9790387658
"3095" "SITTING" 5 "tbodyaccjerk-std-z" -0.973436529545455
"3096" "SITTING" 6 "tbodyaccjerk-std-z" -0.958572952545454
"3097" "SITTING" 7 "tbodyaccjerk-std-z" -0.972256472708333
"3098" "SITTING" 8 "tbodyaccjerk-std-z" -0.985285807173913
"3099" "SITTING" 9 "tbodyaccjerk-std-z" -0.9618894376
"3100" "SITTING" 10 "tbodyaccjerk-std-z" -0.988255803703704
"3101" "SITTING" 11 "tbodyaccjerk-std-z" -0.983441609622641
"3102" "SITTING" 12 "tbodyaccjerk-std-z" -0.97911346627451
"3103" "SITTING" 13 "tbodyaccjerk-std-z" -0.987612090204082
"3104" "SITTING" 14 "tbodyaccjerk-std-z" -0.976133383518519
"3105" "SITTING" 15 "tbodyaccjerk-std-z" -0.987011024745763
"3106" "SITTING" 16 "tbodyaccjerk-std-z" -0.983487212898551
